Experiment,datafile,Layer,SumSliceX,SumSliceXsame,SumSliceXgain,SumSliceXlost
SM_1_04262019_FR,SM_1_04262019_FR_21_t1_ORG,1600,18306,12655,5651,8278
SM_1_04262019_FR,SM_1_04262019_FR_21_t1_ORG,1800,19031,11725,7306,4933
SM_1_04262019_FR,SM_1_04262019_FR_21_t1_ORG,2000,17887,8455,9432,4120
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,200,12892,10481,2411,8291
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,400,15456,11621,3835,10193
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,600,18768,12732,6036,12372
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,800,18210,13530,4680,15936
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,1000,16571,12152,4419,16788
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,1200,16626,11975,4651,10196
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,1400,17344,13928,3416,12707
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,1600,14266,10192,4074,8114
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,1800,14615,9891,4724,9140
SM_1_04262019_FR,SM_1_04262019_FR_22_t1_ORG,2000,11273,8403,2870,9484
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,200,20748,10395,10353,2497
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,400,21562,10892,10670,4564
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,600,26969,12554,14415,6214
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,800,27780,12372,15408,5838
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,1000,29160,12326,16834,4245
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,1200,27308,12881,14427,3745
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,1400,26100,13276,12824,4068
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,1600,23198,10685,12513,3581
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,1800,20981,10414,10567,4201
SM_1_04262019_FR,SM_1_04262019_FR_23_t1_ORG,2000,15579,8196,7383,3077
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,200,13122,11067,2055,9681
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,400,18742,11403,7339,10159
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,600,19129,13446,5683,13523
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,800,20147,11534,8613,16246
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,1000,21014,13474,7540,15686
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,1200,20214,13698,6516,13610
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,1400,19337,13777,5560,12323
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,1600,19609,10853,8756,12345
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,1800,17956,11699,6257,9282
SM_1_04262019_FR,SM_1_04262019_FR_24_t1_ORG,2000,14594,8986,5608,6593
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,200,19243,8990,10253,4132
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,400,21397,10814,10583,7928
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,600,25044,12329,12715,6800
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,800,23149,9824,13325,10323
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,1000,29195,12196,16999,8818
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,1200,26581,12837,13744,7377
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,1400,24684,12167,12517,7170
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,1600,18931,9109,9822,10500
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,1800,20055,10893,9162,7063
SM_1_04262019_FR,SM_1_04262019_FR_25_t1_ORG,2000,16105,8451,7654,6143
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,200,12005,6291,5714,12952
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,400,21198,11020,10178,10377
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,600,19077,10153,8924,14891
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,800,20024,7898,12126,15251
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,1000,20921,9819,11102,19376
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,1200,15214,10001,5213,16580
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,1400,17441,8931,8510,15753
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,1600,17902,7749,10153,11182
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,1800,16863,8579,8284,11476
SM_1_04262019_FR,SM_1_04262019_FR_26_t1_ORG,2000,9799,5429,4370,10676
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,200,18347,7640,10707,4365
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,400,22480,11113,11367,10085
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,600,19715,10093,9622,8984
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,800,23416,9617,13799,10407
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,1000,24914,10447,14467,10474
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,1200,22813,8507,14306,6707
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,1400,21144,9701,11443,7740
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,1600,21882,9795,12087,8107
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,1800,18387,8560,9827,8303
SM_1_04262019_FR,SM_1_04262019_FR_27_t1_ORG,2000,15922,5610,10312,4189
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,600,0,0,0,4
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,800,164,0,164,819
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,1000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,1200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,1400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,1600,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,1800,2295,0,2295,0
SM_1_04292019_FR,SM_1_04292019_FR_02_t1_ORG,2000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,600,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,800,976,0,976,164
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,1000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,1200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,1400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,1600,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,1800,3770,1721,2049,574
SM_1_04292019_FR,SM_1_04292019_FR_03_t1_ORG,2000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,600,275,0,275,0
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,800,483,0,483,976
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,1000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,1200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,1400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,1600,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,1800,0,0,0,3770
SM_1_04292019_FR,SM_1_04292019_FR_04_t1_ORG,2000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,600,0,0,0,275
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,800,0,0,0,483
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,1000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,1200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,1400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,1600,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,1800,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_05_t1_ORG,2000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,600,777,0,777,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,800,949,0,949,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,1000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,1200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,1400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,1600,363,0,363,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,1800,214,0,214,0
SM_1_04292019_FR,SM_1_04292019_FR_06_t1_ORG,2000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,200,114,0,114,0
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,600,500,274,226,503
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,800,1265,522,743,427
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,1000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,1200,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,1400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,1600,0,0,0,363
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,1800,0,0,0,214
SM_1_04292019_FR,SM_1_04292019_FR_07_t1_ORG,2000,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,200,2272,0,2272,114
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,400,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,600,0,0,0,500
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,800,1109,0,1109,1265
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,1000,1780,0,1780,0
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,1200,734,0,734,0
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,1400,1174,0,1174,0
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,1600,909,0,909,0
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,1800,0,0,0,0
SM_1_04292019_FR,SM_1_04292019_FR_08_t1_ORG,2000,274,0,274,0
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,200,1230,172,1058,2100
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,400,1864,0,1864,0
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,600,372,0,372,0
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,800,1083,89,994,1020
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,1000,668,273,395,1507
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,1200,27,0,27,734
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,1400,837,0,837,1174
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,1600,2011,549,1462,360
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,1800,1289,0,1289,0
SM_1_04292019_FR,SM_1_04292019_FR_09_t1_ORG,2000,166,0,166,274
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,200,750,325,425,905
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,400,2391,1375,1016,489
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,600,5839,3,5836,369
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,800,2612,687,1925,396
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,1000,2266,414,1852,254
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,1200,604,0,604,27
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,1400,3529,341,3188,496
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,1600,2294,799,1495,1212
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,1800,1270,466,804,823
SM_1_04292019_FR,SM_1_04292019_FR_10_t1_ORG,2000,1973,63,1910,103
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,200,1936,194,1742,556
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,400,3291,1653,1638,738
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,600,7529,2049,5480,3790
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,800,7500,1348,6152,1264
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,1000,4251,906,3345,1360
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,1200,5268,0,5268,604
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,1400,8832,1261,7571,2268
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,1600,6123,1254,4869,1040
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,1800,3559,874,2685,396
SM_1_04292019_FR,SM_1_04292019_FR_11_t1_ORG,2000,5504,821,4683,1152
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,200,2378,940,1438,996
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,400,4948,2049,2899,1242
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,600,8345,3799,4546,3730
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,800,7981,4619,3362,2881
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,1000,7730,2930,4800,1321
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,1200,5237,1080,4157,4188
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,1400,5528,2701,2827,6131
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,1600,9124,3748,5376,2375
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,1800,4020,1775,2245,1784
SM_1_04292019_FR,SM_1_04292019_FR_12_t1_ORG,2000,3767,711,3056,4793
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,200,29500,1576,27924,802
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,400,32704,1913,30791,3035
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,600,36061,3882,32179,4463
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,800,45447,4774,40673,3207
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,1000,31930,4446,27484,3284
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,1200,41988,3190,38798,2047
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,1400,37972,2757,35215,2771
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,1600,32930,5769,27161,3355
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,1800,26026,1452,24574,2568
SM_1_04292019_FR,SM_1_04292019_FR_13_t1_ORG,2000,22711,1052,21659,2715
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,200,20296,9573,10723,19927
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,400,24606,10864,13742,21840
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,600,29237,14136,15101,21925
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,800,43025,18502,24523,26945
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,1000,34296,13092,21204,18838
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,1200,45285,20331,24954,21657
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,1400,42653,15451,27202,22521
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,1600,42844,15340,27504,17590
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,1800,33019,11262,21757,14764
SM_1_04292019_FR,SM_1_04292019_FR_14_t1_ORG,2000,31037,7964,23073,14747
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,200,24391,9007,15384,11289
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,400,28885,11415,17470,13191
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,600,38287,15458,22829,13779
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,800,48833,23008,25825,20017
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,1000,37609,16112,21497,18184
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,1200,49988,22840,27148,22445
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,1400,48683,21168,27515,21485
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,1600,46139,20011,26128,22833
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,1800,39194,13566,25628,19453
SM_1_04292019_FR,SM_1_04292019_FR_15_t1_ORG,2000,39372,11276,28096,19761
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,200,37222,12179,25043,12212
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,400,39356,12976,26380,15909
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,600,43143,17164,25979,21123
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,800,49784,19579,30205,29254
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,1000,37934,14437,23497,23172
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,1200,38285,17194,21091,32794
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,1400,37203,15791,21412,32892
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,1600,32294,13756,18538,32383
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,1800,28031,10989,17042,28205
SM_1_04292019_FR,SM_1_04292019_FR_16_t1_ORG,2000,24776,7733,17043,31639
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,200,22281,10123,12158,27099
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,400,28724,11838,16886,27518
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,600,29352,13729,15623,29414
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,800,44771,19532,25239,30252
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,1000,34791,14112,20679,23822
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,1200,45569,15865,29704,22420
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,1400,39543,13906,25637,23297
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,1600,41874,14082,27792,18212
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,1800,37262,10505,26757,17526
SM_1_04292019_FR,SM_1_04292019_FR_17_t1_ORG,2000,31603,7418,24185,17358
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,200,35823,8511,27312,13770
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,400,42503,10287,32216,18437
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,600,44365,12720,31645,16632
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,800,62043,19800,42243,24971
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,1000,47710,14951,32759,19840
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,1200,55925,19902,36023,25667
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,1400,49090,16149,32941,23394
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,1600,46041,16141,29900,25733
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,1800,41004,12019,28985,25243
SM_1_04292019_FR,SM_1_04292019_FR_18_t1_ORG,2000,31520,8909,22611,22694
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,200,28149,9666,18483,26157
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,400,32911,12062,20849,30441
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,600,39913,14152,25761,30213
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,800,53253,22970,30283,39073
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,1000,46156,19921,26235,27789
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,1200,60942,25127,35815,30798
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,1400,52239,19736,32503,29354
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,1600,52595,18592,34003,27449
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,1800,45340,13847,31493,27157
SM_1_04292019_FR,SM_1_04292019_FR_19_t1_ORG,2000,43832,11111,32721,20409
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,200,29598,7138,22460,21011
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,400,34992,9066,25926,23845
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,600,36760,11425,25335,28488
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,800,47932,16886,31046,36367
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,1000,44108,15244,28864,30912
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,1200,53237,20060,33177,40882
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,1400,55888,17646,38242,34593
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,1600,54932,18518,36414,34077
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,1800,46417,12952,33465,32388
SM_1_04292019_FR,SM_1_04292019_FR_20_t1_ORG,2000,45186,14233,30953,29599
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,200,39221,14050,25171,15548
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,400,45589,17294,28295,17698
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,600,53535,17448,36087,19312
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,800,63004,22145,40859,25787
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,1000,58868,20354,38514,23754
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,1200,68288,26746,41542,26491
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,1400,69549,27027,42522,28861
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,1600,61325,25506,35819,29426
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,1800,57186,20818,36368,25599
SM_1_04292019_FR,SM_1_04292019_FR_21_t1_ORG,2000,56336,21916,34420,23270
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,200,4842,0,4842,743
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,400,10474,0,10474,0
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,600,14721,0,14721,468
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,800,12957,0,12957,0
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,1000,15400,0,15400,0
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,1200,15967,0,15967,0
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,1400,11514,0,11514,335
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,1600,12796,0,12796,0
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,1800,11108,0,11108,0
dwss_1_03122019_FR,dwss_1_03122019_FR_02_t1_ORG,2000,12474,0,12474,0
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,200,7968,2210,5758,2632
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,400,10360,3685,6675,6789
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,600,11001,4151,6850,10570
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,800,7195,3504,3691,9453
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,1000,7101,3205,3896,12195
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,1200,8372,3320,5052,12647
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,1400,5445,2595,2850,8919
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,1600,6786,3457,3329,9339
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,1800,5420,3600,1820,7508
dwss_1_03122019_FR,dwss_1_03122019_FR_03_t1_ORG,2000,5612,3718,1894,8756
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,200,12987,1887,11100,6081
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,400,14651,1111,13540,9249
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,600,7859,682,7177,10319
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,800,7495,966,6529,6229
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,1000,13916,1699,12217,5402
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,1200,9699,2020,7679,6352
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,1400,15630,1265,14365,4180
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,1600,11769,1380,10389,5406
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,1800,10073,1050,9023,4370
dwss_1_03122019_FR,dwss_1_03122019_FR_04_t1_ORG,2000,10355,1298,9057,4314
dwss_1_03122019_FR,dwss_1_03122019_FR_05_t1_ORG,200,16178,7316,8862,5671
dwss_1_03122019_FR,dwss_1_03122019_FR_05_t1_ORG,400,23021,9721,13300,4930
dwss_1_03122019_FR,dwss_1_03122019_FR_05_t1_ORG,600,15362,3174,12188,4685
dwss_1_03122019_FR,dwss_1_03122019_FR_05_t1_ORG,800,13295,4584,8711,2911
dwss_1_03122019_FR,dwss_1_03122019_FR_05_t1_ORG,1000,16961,9277,7684,4639
