Experiment,datafile,Layer,SumSliceY,SumSliceYsame,SumSliceYgain,SumSliceYlost
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1000,6260,2586,3674,6874
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1200,7407,2232,5175,6169
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1400,8441,2541,5900,4761
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1600,8534,2632,5902,5960
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1800,14101,5398,8703,9048
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,200,157843,121789,36054,6409
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,400,407,30,377,2063
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,600,851,284,567,5275
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,800,1097,380,717,4160
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1000,1555,678,877,5582
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1200,1480,709,771,6698
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1400,4731,1987,2744,6454
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1600,4440,1237,3203,7297
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1800,6942,2701,4241,11400
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,200,158171,141738,16433,16105
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,400,3175,46,3129,361
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,600,4694,136,4558,715
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,800,6224,571,5653,526
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1000,7499,1005,6494,550
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1200,8385,178,8207,1302
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1400,8537,1236,7301,3495
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1600,9783,1408,8375,3032
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1800,11363,2119,9244,4823
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,200,199578,154424,45154,3747
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,400,67,0,67,3175
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,600,692,273,419,4421
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,800,706,309,397,5915
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1000,175,0,175,7499
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1200,515,208,307,8177
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1400,3974,1694,2280,6843
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1600,2126,585,1541,9198
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1800,2128,734,1394,10629
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,200,198194,184601,13593,14977
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,400,3778,0,3778,67
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,600,4672,212,4460,480
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,800,4765,350,4415,356
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1000,5549,10,5539,165
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1200,7339,0,7339,515
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1400,8801,1362,7439,2612
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1600,7749,645,7104,1481
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1800,8801,581,8220,1547
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,200,229294,186794,42500,11400
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,400,4396,402,3994,3376
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,600,3531,947,2584,3725
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,800,2371,870,1501,3895
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1000,3161,877,2284,4672
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1200,2937,416,2521,6923
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1400,7295,1764,5531,7037
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1600,6042,1453,4589,6296
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1800,8591,1659,6932,7142
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,200,201807,191189,10618,38105
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,400,3458,1006,2452,3390
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,600,3727,832,2895,2699
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,800,3071,737,2334,1634
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1000,4515,990,3525,2171
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1200,4243,701,3542,2236
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1400,5313,1742,3571,5553
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1600,6196,1642,4554,4400
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1800,7617,2436,5181,6155
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,200,259458,180106,79352,21701
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,400,22,0,22,3458
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,600,0,0,0,3727
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,800,0,0,0,3071
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1000,182,91,91,4424
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1200,265,0,265,4243
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1400,577,0,577,5313
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1600,1155,58,1097,6138
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1800,1867,150,1717,7467
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,200,214786,201359,13427,58099
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,400,2629,0,2629,22
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,600,0,0,0,0
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,800,1067,0,1067,0
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1000,1765,171,1594,11
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1200,751,62,689,203
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1400,1565,29,1536,548
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1600,1590,337,1253,818
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1800,5283,1204,4079,663
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,200,176130,158673,17457,56113
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,400,13604,975,12629,1654
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,600,8114,0,8114,0
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,800,9646,588,9058,479
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1000,10504,346,10158,1419
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1200,12869,283,12586,468
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1400,11293,346,10947,1219
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1600,10683,93,10590,1497
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1800,15125,2277,12848,3006
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,200,34714,14618,20096,960
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,400,249,0,249,0
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,600,1147,0,1147,0
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,800,388,195,193,53
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1000,522,0,522,0
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1200,313,0,313,0
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1400,901,153,748,93
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1600,622,186,436,293
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,200,19968,14532,5436,20182
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,400,493,23,470,226
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,600,946,468,478,679
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,800,1306,271,1035,117
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1000,513,132,381,390
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1200,906,166,740,147
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1400,1122,472,650,429
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1600,1422,297,1125,325
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,200,12026,4994,7032,14974
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,400,478,20,458,473
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,600,1393,182,1211,764
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,800,1977,151,1826,1155
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1000,980,157,823,356
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1200,1508,0,1508,906
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1400,1134,271,863,851
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1600,1928,373,1555,1049
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,200,18473,6107,12366,5919
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,400,72,12,60,466
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,600,649,108,541,1285
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,800,1128,254,874,1723
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1000,827,271,556,709
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1200,5133,689,4444,819
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1400,1331,13,1318,1121
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1600,2693,826,1867,1102
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,200,23750,7906,15844,10567
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,400,1532,60,1472,12
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,600,2158,246,1912,403
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,800,2667,446,2221,682
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1000,1245,292,953,535
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1200,2431,598,1833,4535
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1400,3187,161,3026,1170
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1600,3535,1092,2443,1601
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,200,38365,17210,21155,6540
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,400,3860,273,3587,1259
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,600,6118,1058,5060,1100
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,800,3919,1269,2650,1398
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1000,4454,477,3977,768
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1200,4603,1154,3449,1277
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1400,7550,1827,5723,1360
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1600,6279,1666,4613,1869
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,200,41741,24397,17344,13968
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,400,5631,1139,4492,2721
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,600,5472,1844,3628,4274
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,800,5402,2049,3353,1870
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1000,4993,1000,3993,3454
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1200,5045,1229,3816,3374
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1400,9433,2816,6617,4734
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1600,6868,1838,5030,4441
dwss_1_04062019_FR,dwss_1_04062019_FR_09_t1_ORG,200,54690,31579,23111,10162
dwss_1_04062019_FR,dwss_1_04062019_FR_09_t1_ORG,400,7394,1917,5477,3714
dwss_1_04062019_FR,dwss_1_04062019_FR_09_t1_ORG,600,8691,2361,6330,3111
dwss_1_04062019_FR,dwss_1_04062019_FR_09_t1_ORG,800,7506,2674,4832,2728
dwss_1_04062019_FR,dwss_1_04062019_FR_09_t1_ORG,1000,6900,1711,5189,3282
dwss_1_04062019_FR,dwss_1_04062019_FR_09_t1_ORG,1200,6317,1816,4501,3229
dwss_1_04062019_FR,dwss_1_04062019_FR_09_t1_ORG,1400,12222,4125,8097,5308
dwss_1_04062019_FR,dwss_1_04062019_FR_09_t1_ORG,1600,9016,3143,5873,3725
dwss_1_04062019_FR,dwss_1_04062019_FR_10_t1_ORG,200,62310,37988,24322,16702
dwss_1_04062019_FR,dwss_1_04062019_FR_10_t1_ORG,400,9516,2285,7231,5109
dwss_1_04062019_FR,dwss_1_04062019_FR_10_t1_ORG,600,9447,3189,6258,5502
dwss_1_04062019_FR,dwss_1_04062019_FR_10_t1_ORG,800,9361,2816,6545,4690
dwss_1_04062019_FR,dwss_1_04062019_FR_10_t1_ORG,1000,8388,2996,5392,3904
dwss_1_04062019_FR,dwss_1_04062019_FR_10_t1_ORG,1200,10784,2949,7835,3368
dwss_1_04062019_FR,dwss_1_04062019_FR_10_t1_ORG,1400,16024,5482,10542,6740
dwss_1_04062019_FR,dwss_1_04062019_FR_10_t1_ORG,1600,11504,3891,7613,5125
dwss_1_04062019_FR,dwss_1_04062019_FR_11_t1_ORG,200,69011,46727,22284,15583
dwss_1_04062019_FR,dwss_1_04062019_FR_11_t1_ORG,400,16264,4741,11523,4775
dwss_1_04062019_FR,dwss_1_04062019_FR_11_t1_ORG,600,10092,3459,6633,5988
dwss_1_04062019_FR,dwss_1_04062019_FR_11_t1_ORG,800,11426,3687,7739,5674
dwss_1_04062019_FR,dwss_1_04062019_FR_11_t1_ORG,1000,10296,3281,7015,5107
dwss_1_04062019_FR,dwss_1_04062019_FR_11_t1_ORG,1200,11226,4366,6860,6418
dwss_1_04062019_FR,dwss_1_04062019_FR_11_t1_ORG,1400,17702,7228,10474,8796
dwss_1_04062019_FR,dwss_1_04062019_FR_11_t1_ORG,1600,14823,5415,9408,6089
dwss_1_04062019_FR,dwss_1_04062019_FR_12_t1_ORG,200,81975,55523,26452,13488
dwss_1_04062019_FR,dwss_1_04062019_FR_12_t1_ORG,400,12528,5019,7509,11245
dwss_1_04062019_FR,dwss_1_04062019_FR_12_t1_ORG,600,9419,3915,5504,6177
dwss_1_04062019_FR,dwss_1_04062019_FR_12_t1_ORG,800,9760,3681,6079,7745
dwss_1_04062019_FR,dwss_1_04062019_FR_12_t1_ORG,1000,9545,3754,5791,6542
dwss_1_04062019_FR,dwss_1_04062019_FR_12_t1_ORG,1200,9270,4030,5240,7196
dwss_1_04062019_FR,dwss_1_04062019_FR_12_t1_ORG,1400,15801,6358,9443,11344
dwss_1_04062019_FR,dwss_1_04062019_FR_12_t1_ORG,1600,16130,5813,10317,9010
dwss_1_04062019_FR,dwss_1_04062019_FR_13_t1_ORG,200,90280,51006,39274,30969
dwss_1_04062019_FR,dwss_1_04062019_FR_13_t1_ORG,400,20295,3690,16605,8838
dwss_1_04062019_FR,dwss_1_04062019_FR_13_t1_ORG,600,13555,2064,11491,7355
dwss_1_04062019_FR,dwss_1_04062019_FR_13_t1_ORG,800,13583,2834,10749,6926
dwss_1_04062019_FR,dwss_1_04062019_FR_13_t1_ORG,1000,13833,1979,11854,7566
dwss_1_04062019_FR,dwss_1_04062019_FR_13_t1_ORG,1200,14444,2001,12443,7269
dwss_1_04062019_FR,dwss_1_04062019_FR_13_t1_ORG,1400,26475,4523,21952,11278
dwss_1_04062019_FR,dwss_1_04062019_FR_13_t1_ORG,1600,21937,3443,18494,12687
dwss_1_04062019_FR,dwss_1_04062019_FR_14_t1_ORG,200,91741,63016,28725,27264
dwss_1_04062019_FR,dwss_1_04062019_FR_14_t1_ORG,400,17379,6772,10607,13523
dwss_1_04062019_FR,dwss_1_04062019_FR_14_t1_ORG,600,14223,4078,10145,9477
dwss_1_04062019_FR,dwss_1_04062019_FR_14_t1_ORG,800,13770,3989,9781,9594
dwss_1_04062019_FR,dwss_1_04062019_FR_14_t1_ORG,1000,16100,4908,11192,8925
dwss_1_04062019_FR,dwss_1_04062019_FR_14_t1_ORG,1200,16469,4456,12013,9988
dwss_1_04062019_FR,dwss_1_04062019_FR_14_t1_ORG,1400,29460,9222,20238,17253
dwss_1_04062019_FR,dwss_1_04062019_FR_14_t1_ORG,1600,24358,6823,17535,15114
dwss_1_04062019_FR,dwss_1_04062019_FR_15_t1_ORG,200,99853,75589,24264,16152
dwss_1_04062019_FR,dwss_1_04062019_FR_15_t1_ORG,400,13935,6547,7388,10832
dwss_1_04062019_FR,dwss_1_04062019_FR_15_t1_ORG,600,11258,5172,6086,9051
dwss_1_04062019_FR,dwss_1_04062019_FR_15_t1_ORG,800,10717,4954,5763,8816
dwss_1_04062019_FR,dwss_1_04062019_FR_15_t1_ORG,1000,11069,6379,4690,9721
dwss_1_04062019_FR,dwss_1_04062019_FR_15_t1_ORG,1200,10541,5642,4899,10827
dwss_1_04062019_FR,dwss_1_04062019_FR_15_t1_ORG,1400,20663,12302,8361,17158
dwss_1_04062019_FR,dwss_1_04062019_FR_15_t1_ORG,1600,17681,8069,9612,16289
dwss_1_04062019_FR,dwss_1_04062019_FR_16_t1_ORG,200,106341,76725,29616,23128
dwss_1_04062019_FR,dwss_1_04062019_FR_16_t1_ORG,400,12378,3510,8868,10425
dwss_1_04062019_FR,dwss_1_04062019_FR_16_t1_ORG,600,11931,2798,9133,8460
dwss_1_04062019_FR,dwss_1_04062019_FR_16_t1_ORG,800,9953,2791,7162,7926
dwss_1_04062019_FR,dwss_1_04062019_FR_16_t1_ORG,1000,15443,4666,10777,6403
dwss_1_04062019_FR,dwss_1_04062019_FR_16_t1_ORG,1200,16984,4149,12835,6392
dwss_1_04062019_FR,dwss_1_04062019_FR_16_t1_ORG,1400,27756,7648,20108,13015
dwss_1_04062019_FR,dwss_1_04062019_FR_16_t1_ORG,1600,22538,5051,17487,12630
dwss_1_04062019_FR,dwss_1_04062019_FR_17_t1_ORG,200,104465,83547,20918,22794
dwss_1_04062019_FR,dwss_1_04062019_FR_17_t1_ORG,400,8896,3977,4919,8401
dwss_1_04062019_FR,dwss_1_04062019_FR_17_t1_ORG,600,9745,4357,5388,7574
dwss_1_04062019_FR,dwss_1_04062019_FR_17_t1_ORG,800,7321,2726,4595,7227
dwss_1_04062019_FR,dwss_1_04062019_FR_17_t1_ORG,1000,12263,5253,7010,10190
dwss_1_04062019_FR,dwss_1_04062019_FR_17_t1_ORG,1200,16229,7153,9076,9831
dwss_1_04062019_FR,dwss_1_04062019_FR_17_t1_ORG,1400,22819,10053,12766,17703
dwss_1_04062019_FR,dwss_1_04062019_FR_17_t1_ORG,1600,20913,8077,12836,14461
dwss_1_04062019_FR,dwss_1_04062019_FR_18_t1_ORG,200,108072,91037,17035,13428
dwss_1_04062019_FR,dwss_1_04062019_FR_18_t1_ORG,400,9150,2849,6301,6047
dwss_1_04062019_FR,dwss_1_04062019_FR_18_t1_ORG,600,9807,3479,6328,6266
dwss_1_04062019_FR,dwss_1_04062019_FR_18_t1_ORG,800,5619,1864,3755,5457
dwss_1_04062019_FR,dwss_1_04062019_FR_18_t1_ORG,1000,8411,3968,4443,8295
dwss_1_04062019_FR,dwss_1_04062019_FR_18_t1_ORG,1200,9267,5410,3857,10819
dwss_1_04062019_FR,dwss_1_04062019_FR_18_t1_ORG,1400,16187,7679,8508,15140
dwss_1_04062019_FR,dwss_1_04062019_FR_18_t1_ORG,1600,17919,8093,9826,12820
dwss_1_04062019_FR,dwss_1_04062019_FR_19_t1_ORG,200,104928,86973,17955,21099
dwss_1_04062019_FR,dwss_1_04062019_FR_19_t1_ORG,400,8099,1814,6285,7336
dwss_1_04062019_FR,dwss_1_04062019_FR_19_t1_ORG,600,8982,3051,5931,6756
dwss_1_04062019_FR,dwss_1_04062019_FR_19_t1_ORG,800,7801,1718,6083,3901
dwss_1_04062019_FR,dwss_1_04062019_FR_19_t1_ORG,1000,11593,2863,8730,5548
dwss_1_04062019_FR,dwss_1_04062019_FR_19_t1_ORG,1200,12382,3673,8709,5594
dwss_1_04062019_FR,dwss_1_04062019_FR_19_t1_ORG,1400,20592,6269,14323,9918
dwss_1_04062019_FR,dwss_1_04062019_FR_19_t1_ORG,1600,23024,7197,15827,10722
dwss_1_04062019_FR,dwss_1_04062019_FR_20_t1_ORG,200,110678,89905,20773,15023
dwss_1_04062019_FR,dwss_1_04062019_FR_20_t1_ORG,400,3067,1186,1881,6913
dwss_1_04062019_FR,dwss_1_04062019_FR_20_t1_ORG,600,2123,703,1420,8279
dwss_1_04062019_FR,dwss_1_04062019_FR_20_t1_ORG,800,2425,714,1711,7087
dwss_1_04062019_FR,dwss_1_04062019_FR_20_t1_ORG,1000,6498,3326,3172,8267
dwss_1_04062019_FR,dwss_1_04062019_FR_20_t1_ORG,1200,6641,3409,3232,8973
dwss_1_04062019_FR,dwss_1_04062019_FR_20_t1_ORG,1400,9348,3326,6022,17266
dwss_1_04062019_FR,dwss_1_04062019_FR_20_t1_ORG,1600,11609,6050,5559,16974
dwss_1_04062019_FR,dwss_1_04062019_FR_21_t1_ORG,200,133657,101078,32579,9600
dwss_1_04062019_FR,dwss_1_04062019_FR_21_t1_ORG,400,2715,704,2011,2363
dwss_1_04062019_FR,dwss_1_04062019_FR_21_t1_ORG,600,4537,265,4272,1858
dwss_1_04062019_FR,dwss_1_04062019_FR_21_t1_ORG,800,2305,191,2114,2234
dwss_1_04062019_FR,dwss_1_04062019_FR_21_t1_ORG,1000,3679,1795,1884,4703
dwss_1_04062019_FR,dwss_1_04062019_FR_21_t1_ORG,1200,2430,1052,1378,5589
dwss_1_04062019_FR,dwss_1_04062019_FR_21_t1_ORG,1400,6923,1750,5173,7598
dwss_1_04062019_FR,dwss_1_04062019_FR_21_t1_ORG,1600,5398,2189,3209,9420
dwss_1_04062019_FR,dwss_1_04062019_FR_22_t1_ORG,200,109871,97115,12756,36542
dwss_1_04062019_FR,dwss_1_04062019_FR_22_t1_ORG,400,5051,571,4480,2144
dwss_1_04062019_FR,dwss_1_04062019_FR_22_t1_ORG,600,4369,897,3472,3640
dwss_1_04062019_FR,dwss_1_04062019_FR_22_t1_ORG,800,4360,659,3701,1646
dwss_1_04062019_FR,dwss_1_04062019_FR_22_t1_ORG,1000,6204,734,5470,2945
dwss_1_04062019_FR,dwss_1_04062019_FR_22_t1_ORG,1200,8095,664,7431,1766
dwss_1_04062019_FR,dwss_1_04062019_FR_22_t1_ORG,1400,12723,1226,11497,5697
dwss_1_04062019_FR,dwss_1_04062019_FR_22_t1_ORG,1600,14453,1544,12909,3854
dwss_1_04062019_FR,dwss_1_04062019_FR_23_t1_ORG,200,111220,96536,14684,13335
dwss_1_04062019_FR,dwss_1_04062019_FR_23_t1_ORG,400,7619,1761,5858,3290
dwss_1_04062019_FR,dwss_1_04062019_FR_23_t1_ORG,600,8387,1576,6811,2793
dwss_1_04062019_FR,dwss_1_04062019_FR_23_t1_ORG,800,5764,1384,4380,2976
dwss_1_04062019_FR,dwss_1_04062019_FR_23_t1_ORG,1000,8263,2186,6077,4018
dwss_1_04062019_FR,dwss_1_04062019_FR_23_t1_ORG,1200,11364,3137,8227,4958
dwss_1_04062019_FR,dwss_1_04062019_FR_23_t1_ORG,1400,18224,5662,12562,7061
dwss_1_04062019_FR,dwss_1_04062019_FR_23_t1_ORG,1600,16452,4924,11528,9529
dwss_1_04062019_FR,dwss_1_04062019_FR_24_t1_ORG,200,122747,100860,21887,10360
dwss_1_04062019_FR,dwss_1_04062019_FR_24_t1_ORG,400,3119,1217,1902,6402
dwss_1_04062019_FR,dwss_1_04062019_FR_24_t1_ORG,600,3979,2288,1691,6099
dwss_1_04062019_FR,dwss_1_04062019_FR_24_t1_ORG,800,4546,2266,2280,3498
dwss_1_04062019_FR,dwss_1_04062019_FR_24_t1_ORG,1000,3983,1990,1993,6273
dwss_1_04062019_FR,dwss_1_04062019_FR_24_t1_ORG,1200,6981,4214,2767,7150
dwss_1_04062019_FR,dwss_1_04062019_FR_24_t1_ORG,1400,9018,4849,4169,13375
dwss_1_04062019_FR,dwss_1_04062019_FR_24_t1_ORG,1600,11054,4715,6339,11737
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,200,36732,38,36694,0
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,400,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,600,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,800,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,1000,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,1200,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,1400,0,0,0,155
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,1600,0,0,0,25
dwss_1_04162019_FR,dwss_1_04162019_FR_02_t1_ORG,1800,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_03_t1_ORG,200,6928,1458,5470,35274
dwss_1_04162019_FR,dwss_1_04162019_FR_03_t1_ORG,400,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_03_t1_ORG,600,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_03_t1_ORG,800,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_03_t1_ORG,1000,2039,0,2039,0
dwss_1_04162019_FR,dwss_1_04162019_FR_03_t1_ORG,1200,0,0,0,0
dwss_1_04162019_FR,dwss_1_04162019_FR_03_t1_ORG,1400,1043,0,1043,0
dwss_1_04162019_FR,dwss_1_04162019_FR_03_t1_ORG,1600,0,0,0,0
